config_folder,game_id,crew_size,imposter_count,winner_reason,num_ejections,num_concealment_total,num_falsification_total,num_equivocation_total,num_missing_total
THREE_V_ONE_LOG,Game 19,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 20,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 21,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 22,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 23,4,1,1,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 24,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 25,4,1,0,1,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 26,4,1,0,1,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 27,4,1,1,2,0.0,0.0,4.0,0.0
THREE_V_ONE_LOG,Game 28,4,1,1,0,0.0,0.0,4.0,1.0
THREE_V_ONE_LOG,Game 29,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 30,4,1,1,1,0.0,0.0,2.0,0.0
THREE_V_ONE_LOG,Game 31,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 32,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 33,4,1,0,2,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 34,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 35,4,1,1,1,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 36,4,1,0,1,0.0,0.0,2.0,0.0
THREE_V_ONE_LOG,Game 37,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 38,4,1,1,2,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 39,4,1,1,2,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 40,4,1,1,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 41,4,1,0,0,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 42,4,1,0,1,0.0,0.0,1.0,1.0
THREE_V_ONE_LOG,Game 43,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 44,4,1,0,1,0.0,0.0,2.0,0.0
THREE_V_ONE_LOG,Game 45,4,1,0,1,0.0,0.0,4.0,0.0
THREE_V_ONE_LOG,Game 46,4,1,0,1,0.0,0.0,4.0,0.0
THREE_V_ONE_LOG,Game 47,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 48,4,1,0,1,0.0,0.0,1.0,1.0
THREE_V_ONE_LOG,Game 49,4,1,0,1,0.0,0.0,2.0,1.0
THREE_V_ONE_LOG,Game 50,4,1,1,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 51,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 52,4,1,0,1,0.0,0.0,2.0,0.0
THREE_V_ONE_LOG,Game 53,4,1,0,1,0.0,1.0,4.0,0.0
THREE_V_ONE_LOG,Game 54,4,1,0,1,0.0,0.0,2.0,0.0
THREE_V_ONE_LOG,Game 55,4,1,0,1,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 56,4,1,1,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 57,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 58,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 59,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 60,4,1,0,1,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 61,4,1,0,1,0.0,1.0,2.0,0.0
THREE_V_ONE_LOG,Game 62,4,1,0,0,0.0,0.0,2.0,1.0
THREE_V_ONE_LOG,Game 63,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 64,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 65,4,1,1,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 66,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 67,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 68,4,1,0,0,0.0,0.0,2.0,3.0
THREE_V_ONE_LOG,Game 69,4,1,0,1,0.0,0.0,4.0,1.0
THREE_V_ONE_LOG,Game 70,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 71,4,1,1,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 72,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 73,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 74,4,1,0,2,1.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 75,4,1,0,2,0.0,0.0,5.0,0.0
THREE_V_ONE_LOG,Game 76,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 77,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 78,4,1,0,0,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 79,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 80,4,1,0,1,0.0,0.0,2.0,1.0
THREE_V_ONE_LOG,Game 81,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 82,4,1,0,1,0.0,0.0,2.0,1.0
THREE_V_ONE_LOG,Game 83,4,1,0,1,1.0,0.0,1.0,0.0
THREE_V_ONE_LOG,Game 84,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 85,4,1,0,0,0.0,0.0,2.0,1.0
THREE_V_ONE_LOG,Game 86,4,1,0,0,0.0,1.0,2.0,0.0
THREE_V_ONE_LOG,Game 87,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 88,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 89,4,1,1,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 90,4,1,0,1,0.0,0.0,4.0,1.0
THREE_V_ONE_LOG,Game 91,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 92,4,1,0,1,0.0,0.0,2.0,0.0
THREE_V_ONE_LOG,Game 93,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 94,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 95,4,1,0,2,0.0,2.0,3.0,0.0
THREE_V_ONE_LOG,Game 96,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 97,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 98,4,1,0,0,0.0,0.0,0.0,0.0
THREE_V_ONE_LOG,Game 99,4,1,0,1,0.0,0.0,3.0,0.0
THREE_V_ONE_LOG,Game 100,4,1,0,1,0.0,0.0,2.0,0.0
SIX_V_TWO_LOG,Game 1,8,2,0,1,0.0,0.0,12.0,0.0
SIX_V_TWO_LOG,Game 2,8,2,0,3,0.0,0.0,8.0,2.0
SIX_V_TWO_LOG,Game 3,8,2,0,2,0.0,0.0,8.0,1.0
SIX_V_TWO_LOG,Game 4,8,2,1,3,0.0,0.0,15.0,0.0
SIX_V_TWO_LOG,Game 5,8,2,0,1,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 6,8,2,0,0,0.0,0.0,0.0,0.0
SIX_V_TWO_LOG,Game 7,8,2,0,3,0.0,0.0,12.0,1.0
SIX_V_TWO_LOG,Game 8,8,2,0,3,0.0,0.0,14.0,0.0
SIX_V_TWO_LOG,Game 9,8,2,0,2,0.0,1.0,8.0,1.0
SIX_V_TWO_LOG,Game 10,8,2,0,2,0.0,0.0,13.0,0.0
SIX_V_TWO_LOG,Game 11,8,2,0,2,0.0,0.0,9.0,0.0
SIX_V_TWO_LOG,Game 12,8,2,0,1,0.0,1.0,13.0,0.0
SIX_V_TWO_LOG,Game 13,8,2,0,4,0.0,0.0,13.0,2.0
SIX_V_TWO_LOG,Game 14,8,2,0,2,0.0,0.0,13.0,1.0
SIX_V_TWO_LOG,Game 15,8,2,0,5,0.0,0.0,13.0,1.0
SIX_V_TWO_LOG,Game 16,8,2,0,2,0.0,0.0,14.0,0.0
SIX_V_TWO_LOG,Game 17,8,2,1,2,0.0,0.0,8.0,0.0
SIX_V_TWO_LOG,Game 18,8,2,0,1,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 19,8,2,0,2,0.0,0.0,9.0,0.0
SIX_V_TWO_LOG,Game 20,8,2,1,2,0.0,0.0,7.0,0.0
SIX_V_TWO_LOG,Game 21,8,2,0,1,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 22,8,2,0,1,0.0,3.0,9.0,0.0
SIX_V_TWO_LOG,Game 23,8,2,0,1,0.0,1.0,5.0,1.0
SIX_V_TWO_LOG,Game 24,8,2,0,2,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 25,8,2,0,2,0.0,1.0,14.0,2.0
SIX_V_TWO_LOG,Game 26,8,2,0,1,0.0,0.0,7.0,3.0
SIX_V_TWO_LOG,Game 27,8,2,0,1,0.0,0.0,14.0,1.0
SIX_V_TWO_LOG,Game 28,8,2,0,2,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 29,8,2,0,3,0.0,0.0,14.0,0.0
SIX_V_TWO_LOG,Game 30,8,2,0,0,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 31,8,2,1,3,0.0,0.0,13.0,1.0
SIX_V_TWO_LOG,Game 32,8,2,0,4,0.0,0.0,9.0,2.0
SIX_V_TWO_LOG,Game 33,8,2,0,1,0.0,0.0,7.0,0.0
SIX_V_TWO_LOG,Game 34,8,2,0,2,0.0,3.0,7.0,1.0
SIX_V_TWO_LOG,Game 35,8,2,0,2,0.0,0.0,8.0,1.0
SIX_V_TWO_LOG,Game 36,8,2,0,3,0.0,1.0,8.0,1.0
SIX_V_TWO_LOG,Game 37,8,2,0,1,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 38,8,2,0,2,0.0,0.0,11.0,1.0
SIX_V_TWO_LOG,Game 39,8,2,1,2,0.0,0.0,9.0,0.0
SIX_V_TWO_LOG,Game 40,8,2,0,1,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 41,8,2,0,0,0.0,1.0,5.0,0.0
SIX_V_TWO_LOG,Game 42,8,2,1,2,0.0,0.0,13.0,1.0
SIX_V_TWO_LOG,Game 43,8,2,0,3,0.0,0.0,10.0,2.0
SIX_V_TWO_LOG,Game 44,8,2,0,2,0.0,1.0,8.0,0.0
SIX_V_TWO_LOG,Game 45,8,2,0,2,0.0,0.0,15.0,1.0
SIX_V_TWO_LOG,Game 46,8,2,1,3,1.0,0.0,10.0,1.0
SIX_V_TWO_LOG,Game 47,8,2,0,2,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 48,8,2,0,7,0.0,0.0,22.0,2.0
SIX_V_TWO_LOG,Game 49,8,2,0,1,0.0,0.0,6.0,0.0
SIX_V_TWO_LOG,Game 50,8,2,0,2,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 51,8,2,0,2,0.0,0.0,13.0,0.0
SIX_V_TWO_LOG,Game 52,8,2,0,0,0.0,1.0,9.0,0.0
SIX_V_TWO_LOG,Game 53,8,2,0,2,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 54,8,2,1,1,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 55,8,2,0,1,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 56,8,2,0,1,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 57,8,2,1,3,1.0,2.0,11.0,1.0
SIX_V_TWO_LOG,Game 58,8,2,1,3,0.0,0.0,18.0,1.0
SIX_V_TWO_LOG,Game 59,8,2,0,1,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 60,8,2,1,3,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 61,8,2,0,0,0.0,0.0,12.0,1.0
SIX_V_TWO_LOG,Game 62,8,2,0,2,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 63,8,2,0,1,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 64,8,2,0,1,0.0,0.0,6.0,0.0
SIX_V_TWO_LOG,Game 65,8,2,1,2,0.0,0.0,11.0,0.0
SIX_V_TWO_LOG,Game 66,8,2,1,3,0.0,0.0,12.0,0.0
SIX_V_TWO_LOG,Game 67,8,2,0,2,0.0,0.0,10.0,0.0
SIX_V_TWO_LOG,Game 68,8,2,0,1,0.0,0.0,5.0,0.0
SIX_V_TWO_LOG,Game 69,8,2,0,2,0.0,0.0,12.0,0.0
SIX_V_TWO_LOG,Game 70,8,2,1,2,0.0,0.0,7.0,1.0
SIX_V_TWO_LOG,Game 71,8,2,0,0,0.0,0.0,0.0,0.0
SIX_V_TWO_LOG,Game 72,8,2,0,5,1.0,0.0,12.0,0.0
SIX_V_TWO_LOG,Game 73,8,2,0,1,0.0,0.0,9.0,0.0
SIX_V_TWO_LOG,Game 74,8,2,0,2,0.0,1.0,8.0,0.0
SIX_V_TWO_LOG,Game 75,8,2,0,2,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 76,8,2,0,2,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 77,8,2,0,2,0.0,0.0,8.0,1.0
SIX_V_TWO_LOG,Game 78,8,2,1,5,0.0,0.0,13.0,2.0
SIX_V_TWO_LOG,Game 79,8,2,0,1,0.0,2.0,4.0,0.0
SIX_V_TWO_LOG,Game 80,8,2,0,1,0.0,1.0,4.0,0.0
SIX_V_TWO_LOG,Game 81,8,2,0,1,0.0,0.0,6.0,0.0
SIX_V_TWO_LOG,Game 82,8,2,1,3,0.0,1.0,9.0,1.0
SIX_V_TWO_LOG,Game 83,8,2,0,0,0.0,0.0,5.0,0.0
SIX_V_TWO_LOG,Game 84,8,2,0,2,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 85,8,2,1,3,0.0,0.0,15.0,0.0
SIX_V_TWO_LOG,Game 86,8,2,0,1,0.0,0.0,6.0,0.0
SIX_V_TWO_LOG,Game 87,8,2,0,1,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 88,8,2,0,0,0.0,1.0,5.0,0.0
SIX_V_TWO_LOG,Game 89,8,2,0,2,0.0,0.0,9.0,0.0
SIX_V_TWO_LOG,Game 90,8,2,0,1,0.0,0.0,5.0,1.0
SIX_V_TWO_LOG,Game 91,8,2,0,3,0.0,2.0,16.0,0.0
SIX_V_TWO_LOG,Game 92,8,2,0,0,0.0,0.0,17.0,1.0
SIX_V_TWO_LOG,Game 93,8,2,0,1,0.0,0.0,6.0,0.0
SIX_V_TWO_LOG,Game 94,8,2,1,3,0.0,0.0,8.0,0.0
SIX_V_TWO_LOG,Game 95,8,2,0,0,0.0,1.0,9.0,0.0
SIX_V_TWO_LOG,Game 96,8,2,0,1,0.0,0.0,6.0,1.0
SIX_V_TWO_LOG,Game 97,8,2,1,3,0.0,0.0,9.0,1.0
SIX_V_TWO_LOG,Game 98,8,2,0,2,0.0,2.0,8.0,0.0
SIX_V_TWO_LOG,Game 99,8,2,0,2,0.0,0.0,11.0,0.0
SIX_V_TWO_LOG,Game 100,8,2,0,2,0.0,0.0,9.0,0.0
